游戏日,烹饪店,轻装店,重装店
109,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
110,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
111,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
112,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
113,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
114,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
115,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
116,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
117,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
118,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
119,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
120,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
121,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
122,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
123,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
124,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
125,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
126,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
127,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
128,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
129,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
130,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
131,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
132,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
133,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
134,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
135,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
136,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
137,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
138,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
139,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
140,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
141,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
142,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
143,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
144,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
145,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
146,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
147,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
148,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
149,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
150,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
151,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
152,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
153,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
154,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
155,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
156,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
157,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
158,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
159,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
160,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
161,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
162,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
163,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
164,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
165,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
166,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
167,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
168,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
169,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
170,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
171,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
172,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
173,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
174,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
175,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
176,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
177,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
178,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
179,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
180,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
181,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
182,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
183,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
184,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
185,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
186,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
187,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
188,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
189,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
190,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
191,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
192,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
193,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
194,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
195,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
196,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
197,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
198,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
199,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
200,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
201,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
202,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
203,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
204,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],5[25] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],5[25] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],2[10] - 2[140]
5,0[0] - 0[0],0[0] - 0[0],7[35] - 2[140]
6,0[0] - 0[0],0[0] - 0[0],5[25] - 3[190]
7,0[0] - 0[0],0[0] - 0[0],1[5] - 4[240]
8,0[0] - 0[0],0[0] - 0[0],4[20] - 4[240]
9,0[0] - 0[0],0[0] - 0[0],4[20] - 4[240]
10,0[0] - 0[0],0[0] - 0[0],4[20] - 4[240]
11,0[0] - 0[0],0[0] - 0[0],4[20] - 4[240]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],3[15] - 1[65]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],3[15] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],8[40] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],1[5] - 2[120]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 1[65]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],1[5] - 1[50]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],6[30] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],7[35] - 1[80]
4,0[0] - 0[0],0[0] - 0[0],3[15] - 2[130]
5,0[0] - 0[0],0[0] - 0[0],3[15] - 2[130]
6,0[0] - 0[0],0[0] - 0[0],5[25] - 2[130]
7,0[0] - 0[0],0[0] - 0[0],7[35] - 2[130]
8,0[0] - 0[0],0[0] - 0[0],7[35] - 2[130]
9,0[0] - 0[0],0[0] - 0[0],8[40] - 2[130]
10,0[0] - 0[0],0[0] - 0[0],4[20] - 3[180]
11,0[0] - 0[0],0[0] - 0[0],9[45] - 3[180]
12,0[0] - 0[0],0[0] - 0[0],3[15] - 4[230]
13,0[0] - 0[0],0[0] - 0[0],6[30] - 5[305]
14,0[0] - 0[0],0[0] - 0[0],6[30] - 5[305]
15,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
16,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
17,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
18,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
19,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
20,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
21,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
22,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
23,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
24,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
25,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
26,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
27,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
28,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
29,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
30,0[0] - 0[0],0[0] - 0[0],1[5] - 6[375]
31,0[0] - 0[0],0[0] - 0[0],3[15] - 6[375]
32,0[0] - 0[0],0[0] - 0[0],3[15] - 6[375]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
13,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
14,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
15,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
16,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
17,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
18,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
19,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
20,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
21,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
22,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
23,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
24,0[0] - 0[0],0[0] - 0[0],5[25] - 0[0]
25,0[0] - 0[0],0[0] - 0[0],5[25] - 0[0]
26,0[0] - 0[0],0[0] - 0[0],11[55] - 0[0]
27,0[0] - 0[0],0[0] - 0[0],1[5] - 1[50]
28,0[0] - 0[0],0[0] - 0[0],1[5] - 1[50]
29,0[0] - 0[0],0[0] - 0[0],1[5] - 1[50]
30,0[0] - 0[0],0[0] - 0[0],1[5] - 1[50]
31,0[0] - 0[0],0[0] - 0[0],1[5] - 1[50]
32,0[0] - 0[0],0[0] - 0[0],9[45] - 1[50]
33,0[0] - 0[0],0[0] - 0[0],9[45] - 1[50]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
13,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
