游戏日,烹饪店,轻装店,重装店
93,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
94,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
95,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
96,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
97,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
98,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
99,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
100,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
101,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
102,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
103,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
104,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
105,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
106,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
107,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
108,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
109,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
110,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
111,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
112,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
113,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
114,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
115,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
116,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
117,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
118,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
119,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
120,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
121,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
122,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
123,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
124,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
125,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
126,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
127,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
128,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
129,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
130,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
131,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
132,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
133,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
134,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
135,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
136,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
137,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
138,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
139,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
140,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
141,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
142,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
143,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
144,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
145,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
146,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
147,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
148,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
149,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
150,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
151,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
152,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
153,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
154,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
155,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
156,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
157,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
158,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
159,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
160,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
161,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
162,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
163,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
164,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
165,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
166,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
167,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
168,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
169,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
170,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
171,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
172,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
173,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
174,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
175,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
176,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
177,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
178,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
179,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
180,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
181,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
182,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
183,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
184,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
185,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
186,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
187,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
188,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
189,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
190,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
191,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
192,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
193,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
194,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
195,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
196,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
197,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
198,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
199,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
200,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
201,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
202,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
203,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
204,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],2[10] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],4[20] - 1[70]
4,0[0] - 0[0],0[0] - 0[0],6[30] - 1[70]
5,0[0] - 0[0],0[0] - 0[0],2[10] - 2[120]
6,0[0] - 0[0],0[0] - 0[0],5[25] - 2[120]
7,0[0] - 0[0],0[0] - 0[0],9[45] - 2[120]
8,0[0] - 0[0],0[0] - 0[0],10[50] - 3[185]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 4[235]
10,0[0] - 0[0],0[0] - 0[0],7[35] - 4[235]
11,0[0] - 0[0],0[0] - 0[0],9[45] - 5[315]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],6[30] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],5[25] - 1[50]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 1[65]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 2[135]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],3[15] - 1[50]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],5[25] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],3[15] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
4,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
5,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
6,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
7,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
8,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
9,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
10,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
11,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
12,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
13,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
14,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
15,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
16,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
17,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
18,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
19,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
20,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
21,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
22,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
23,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
24,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
25,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
26,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
27,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
28,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
29,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
30,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
31,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
32,0[0] - 0[0],0[0] - 0[0],9[45] - 2[125]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
13,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
14,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
15,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
16,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
17,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
18,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
19,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
20,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
21,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
22,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
23,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
24,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
25,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
26,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
27,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
28,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
29,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
30,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
31,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
32,0[0] - 0[0],0[0] - 0[0],7[35] - 1[80]
33,0[0] - 0[0],0[0] - 0[0],1[5] - 2[150]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
13,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
